cte_N10_dt01_wd100	steering_N10_dt01_wd100	epsi_N10_dt01_wd100	acc_N10_dt01_wd100	cost_N10_dt01_wd100		cte_N10_dt005_wd500	steering_N10_dt005_wd500	epsi_N10_dt005_wd500	acc_N10_dt005_wd500	cost_N10_dt005_wd500		cte_N10_dt01_wd500	steering_N10_dt01_wd500	epsi_N10_dt01_wd500	acc_N10_dt01_wd500	cost_N10_dt01_wd500		cte_N7_dt01_wd100	steering_N7_dt01_wd100	epsi_N7_dt01_wd100	acc_N7_dt01_wd100	cost_N7_dt01_wd100		cte_N8_dt005_wd500	steering_N8_dt005_wd500	epsi_N8_dt005_wd500	acc_N8_dt005_wd500	cost_N8_dt005_wd500		cte_N10_dt005_wd500_ad	steering_N10_dt005_wd500_ad	epsi_N10_dt005_wd500_ad	acc_N10_dt005_wd500_ad	cost_N10_dt005_wd500_ad
1.04026	0.253027	0.106705	0.808506	0		-0.910958	0.0291896	0.0527734	0.457481	24.9917		1.29924	-1	0.0994298	-0.999999	0		0.0032185	0.0647707	0.168955	0.456365	14.1567		-0.207522	-0.0228146	-0.0378419	0.456437	17838		-0.530093	0.139059	0.0595377	0.450729	45.1042
1.15307	0.255391	-0.106509	0.924097	73905		-0.939993	0.0885985	0.00575796	0.459287	30.0569		1.41915	1	-0.114633	0.704896	534136		-0.455773	0.0212688	0.107255	0.453777	11507		-0.0917229	-0.0154937	-0.0346914	0.456294	17.8625		-0.562839	0.166835	-0.00343444	0.456862	54.9247
1.61996	0.304779	-0.0944382	0.610176	56.2896		-0.869913	0.10904	-0.0190667	0.458213	32.5888		1.72811	-0.299668	-0.0584055	1	372005		-0.668935	0.070382	0.056743	0.452272	16.3418		-0.00216206	0.00423905	-0.0285112	0.455839	17.7711		-0.259628	0.250886	0.291334	0.461868	83.3641
1.85765	0.281723	-0.045918	0.199002	41.2397		-0.723767	0.0663821	-0.0351013	0.462026	32.2606		1.7234	0.867331	0.0502413	1	648368		-0.744249	0.0490838	0.0111217	0.453869	18.2964		0.0804476	0.00967735	-0.0182113	0.455311	17.9738		-0.722773	0.272053	0.0461415	0.485247	90.684
1.87451	0.271861	0.018782	0.145565	33.7967		-0.538459	0.138023	-0.0432433	0.465301	36.5825		1.18134	0.102651	0.235077	1	356491		-0.672344	0.094629	-0.0221581	0.456076	22793		-0.249604	0.0589164	0.165769	0.455287	26.4161		-0.630292	0.326674	-0.0142951	0.522263	98.4059
1.67418	0.260041	0.0632715	0.45718	30.7133		-0.392725	0.174071	-0.0398128	0.46327	39.9874		0.169973	0.902757	0.314438	1	637915		-0.539688	0.0844206	-0.0387606	0.459918	24.3006		-0.646222	0.062854	0.114541	0.454371	27.1606		-0.433645	0.37984	0.00992834	0.549138	97.3802
1.35198	0.20599	0.0829264	0.841546	32587		-0.450698	0.0878593	0.120453	0.460679	52.3178		-1.31095	0.281824	0.470441	1	341437		-0.339325	0.129903	-0.0487027	0.463339	27.3861		-0.909248	0.0272083	0.0603476	0.454954	26.0958		-0.468534	0.38849	0.0336986	0.563648	94.7099
1.07238	0.136599	0.0670645	0.903353	28.1945		-0.540737	0.209856	-0.00796245	0.470447	65.6388		-2.82166	0.813041	0.485727	1	662175		-0.135317	0.129808	-0.0484323	0.466953	28.6543		-0.980353	0.0687846	0.0161178	0.454635	29.5425		-0.641991	0.362169	0.0567369	0.593347	87.248
0.851665	0.165158	0.075415	0.556896	16.0756		-0.394039	0.267537	-0.0535212	0.471042	72.5484		-4.22882	0.233874	0.420335	1	382435		0.14727	0.178414	0.19677	0.437027	47.5657		-0.950975	0.090394	-0.0067448	0.453448	31.8475		-0.82195	0.295479	0.0442385	0.59902	71.9583
0.608597	0.0596174	0.0331406	0.126549	4.59414		-0.28767	0.141465	0.0760613	0.492223	76.6766		-5.06258	0.125211	0.334895	1	387913		-0.17098	0.172299	0.0335231	0.445144	50571		-0.86037	0.0732352	-0.0194053	0.455176	32.3819		-0.921273	0.209953	0.00342519	0.573309	53.9708
0.515986	-0.00729929	-0.00362965	0.0589659	3.87683		-0.182039	0.323748	-0.082567	0.518349	90504		-5.96361	0.611705	0.257747	1	618697		-0.0417291	0.220626	-0.0529516	0.483733	56.8108		-0.744395	0.126326	-0.0222259	0.457311	37.1891		-0.872927	0.119351	-0.0681455	0.511039	36.0823
0.517998	0.0872379	-0.0101022	0.381588	4.47452		0.169946	0.388705	-0.0993223	0.505061	91.1962		-6.43462	0.525386	0.211591	1	594082		0.356427	0.226604	0.151071	0.492485	67.5277		-0.664072	0.165766	-0.0155288	0.457316	42.3733		-0.588208	0.0427317	-0.0779973	0.450449	20.2447
0.522928	-0.0382971	-0.0287735	0.802981	15.3496		0.442824	0.181299	-0.071313	0.542507	65.2569		-7.15408	0.19919	0.202369	1	527236		0.349882	0.265989	-0.0505639	0.51511	67.9793		-0.793731	0.0930244	0.174099	0.45522	48.0309		-0.296096	-0.0373132	-0.135808	0.422953	16.9817
0.688917	-0.0642835	-0.0267446	0.900734	20.5227		0.601674	0.362793	-0.0230656	0.59273	76.7075		-7.84983	0.473415	0.191477	1	776676		0.69544	0.299266	-0.135172	0.528612	63.9621		-1.03683	0.199871	0.0332377	0.460451	64.7645		0.0699986	-0.0937686	-0.163335	0.431626	20.7709
0.742226	0.0524706	-0.0316026	0.572909	8.23338		0.575253	0.333312	0.0133356	0.551677	65.2239		-8.39312	0.21972	0.162996	1	697492		1.1724	0.252981	-0.0918704	0.54482	51.1176		-0.990517	0.260895	-0.0194705	0.460528	76.1246		0.557541	-0.102658	-0.13593	0.457162	23.3472
0.772852	-0.0505842	-0.0171805	0.128847	4.59121		0.446858	0.118111	0.0387755	0.551601	38.3843		-9.08817	0.295928	0.0345661	1	787.54		1.38283	0.284419	-0.0482811	0.558504	43.3586		-0.966755	0.152095	0.154022	0.473985	76.0904		0.951586	-0.1007	-0.1148	0.483525	28.7708
733	-0.0527004	-0.0118255	0.0273646	4.12208		0.318089	0.21626	0.00839387	0.534883	38.7122		-9.8313	0.094193	-0.111046	1	779024		1.41266	0.2569	0.00134254	0.541658	35.4545		-0.995282	0.313906	0.0046708	0.494472	99.1939		1.27329	-0.0741584	-0.0657133	0.488471	30.3985
0.724393	0.0473555	0.00115358	0.346614	4.61059		0.364444	0.0394638	0.0306701	0.478632	20.3828		-10.6515	-0.00042536	-0.346905	1	706692		1.29593	0.199775	0.0438287	0.523018	26.7262		-0.802086	0.384336	-0.0653782	0.492546	109614		1.34356	-0.0327085	-0.0156948	0.474703	27.0231
0.656153	-0.0285532	0.0216548	0.795156	14.7538		0.291022	0.128789	-0.0085342	0.458781	19.8947		-10.9803	-0.158374	-0.538216	1	629288		1.07927	0.179388	0.0444118	0.495505	20.7403		-0.531469	0.217064	-0.0337293	0.532203	82.4979		1.25981	0.0158767	0.0370738	0.454661	22.3345
0.567396	-0.0232952	0.0314538	0.91343	18216		0.307262	-0.0175244	-0.0380262	0.450217	17.0063		-10.71	-0.3192	-0.732972	1	532934		0.983083	0.125868	0.0743966	0.47101	14124		-0.441477	0.348309	-0.0180155	0.569758	99.0294		1.02915	0.0631267	0.075935	0.44361	18.9529
0.439647	0.0443879	0.040306	0.594942	8.91952		0.453961	0.0660858	-0.0288164	0.464321	15.5918		-33.6646	-0.888356	-1.39784	1	11604.6		0.771675	0.109213	0.0417161	0.465225	11.3222		-0.472703	0.317725	0.0151462	0.548558	88.9433		0.706973	0.0981295	0.109913	0.444338	17.8517
0.213254	-0.0166182	0.0241055	0.130903	1.53954		0.511183	-0.0435212	-0.0433973	0.47142	18.5848		39.3713	0.850005	1.32029	1	25882.2		0.633048	0.0592144	0.00654758	0.468935	8.82292		-0.585846	0.166758	0.035253	0.551543	63344		0.324096	0.120311	0.12334	0.457145	19.002
0.129992	-0.0187575	0.0320563	0.00299279	1.40923		0.623687	0.0278979	-0.0533829	0.473818	17.1048		16.6033	0.47554	1.03345	1	24112.6		0.642995	0.0486857	0.00924279	0.475352	7.66162		-0.711872	0.204015	0.0150117	0.535409	60.2675		-0.053682	0.122923	0.115943	0.472121	20.6513
0.0127899	0.033741	0.0373868	0.319032	4.3778		0.834635	-0.0428007	-0.0352251	0.467681	20.4797								0.610258	0.0182788	-0.0151662	0.473799	7.47404		-0.615485	0.0998901	0.0431988	0.494201	38.8042		-0.327097	0.108111	0.0944988	0.478354	20.892
-0.126898	-0.0179765	0.042766	0.79056	14.3053		0.891233	0.0190114	-0.0291033	0.461359	18.2156								0.643518	0.00970669	-0.0332446	0.466471	7.54151		-0.715225	0.119991	0.00573839	0.473273	35.5913		-0.608867	0.0602408	0.0299049	0.473977	18.7722
-0.246513	-0.0293463	0.041052	0.930957	19469		0.92748	-0.0310796	-0.0145318	0.456411	19.2855								0.810996	-0.0014182	-0.0271928	0.458543	8.42795		-0.731354	0.0420457	-0.0297431	0.458802	27.0243		-0.609136	0.00881802	-0.0166914	0.462061	15.9449
-0.376023	0.00970746	0.036533	0.618557	11.2251		0.884733	0.021128	-0.00422468	0.455635	17.1106								0.855407	-0.00450932	-0.0286834	0.455916	8.89653		-0.646361	0.0551869	-0.0573747	0.458307	23988		-0.477959	-0.038347	-0.0547071	0.451926	14.5925
-0.326544	-0.0532322	-0.0146394	0.13057	5.38851		0.85875	-0.0174596	0.00894003	0.456853	17.2053								0.907447	-0.00959582	-0.0243122	0.458071	9.60227		-0.50107	0.0139511	-0.041305	0.45927	20.7464		-0.215314	-0.0880061	-0.0857263	0.44866	15.9399
-0.30549	-0.0678764	-0.00303255	-0.0230132	6.19399		0.795421	0.0252346	0.0198403	0.45894	16.0937								0.902147	-0.00924049	-0.0194619	0.461703	9.74596		-0.386082	0.0164145	-0.0574531	0.461425	19527		0.071426	-0.118526	-0.0991697	0.454082	19.2717
-0.32646	-0.012131	0.00853571	0.294211	8.57263		0.701773	-0.00725624	0.0295717	0.459764	15.4383								0.920882	-0.00831894	-0.00979762	0.462881	9.9022		-0.115385	0.000472902	-0.0480768	0.461055	18.4322		0.477783	-0.178706	-0.182103	0.46649	32.2818
-0.40036	-0.0677025	0.0211344	1	69.9297		0.605763	0.0241686	0.0338519	0.459731	14.9105								0.910557	-0.00580543	0.00217413	0.461269	9.73675		-0.0132657	0.00261848	-0.0484825	0.459644	18.1007		0.945675	-0.1551	-0.130667	0.475557	34.1332
-0.48074	-0.0806171	0.0255855	1	82.7627		0.443851	-0.0121047	0.0117317	0.45864	14.1661								0.865624	-0.00453583	0.0132371	0.458817	9.37381		0.103779	-0.00548974	-0.0432602	0.45757	18.0551		1.18346	-0.124209	-0.067116	0.483852	33.693
-0.601516	-0.0413195	0.0286036	1	43.9391		0.393354	0.0174941	0.0174738	0.45795	13.9688								0.803075	-0.00369366	0.0211205	0.45762	8.9903		0.154734	-0.00308299	-0.0388467	0.456007	17.8711		1.2026	-0.0750667	-0.00283825	0.47779	28.8667
-0.724589	-0.0559947	0.0325155	0.730984	21.1372		0.336715	-0.0148053	0.0207691	0.457595	13.9205								0.669654	-0.00887384	0.00218987	0.458196	8.23604		0.231613	-0.00478259	-0.0298855	0.455296	17.9027		1.07862	-0.0368288	0.0455443	0.464985	24.2409
-0.845158	-0.0981642	0.0311219	0.163772	12.0987		0.266383	0.00376679	0.0203198	0.45786	13.9556								0.633865	-0.00450836	0.0139903	0.459516	8.1968		0.293193	-0.00182888	-0.0190148	0.455145	17.8841		0.816997	0.00348842	0.0869956	0.451578	20.058
-0.748806	-0.0938889	-0.0628041	-0.10983	28086		0.198043	-0.0266854	0.0184632	0.45806	14.2311								0.57704	-0.0104853	0.0215234	0.460207	8.20999		0.324127	-0.00244927	-0.00877806	0.455218	17.8908		0.479839	0.0273413	0.109221	0.446448	18.1557
-0.666198	-0.111782	-0.00698342	0.162564	29.8057		0.174087	-0.0336908	-0.0559718	0.458278	15.1072								0.490335	-0.0109952	0.0269502	0.460016	8.11781		0.328683	-0.00122543	-0.00136674	0.455327	17.8489		0.124832	0.0294995	0.11081	0.451154	18.058
-0.735966	-0.117408	0.0330017	1	115169		0.320678	-0.0350603	-0.0357452	0.458289	15.8575								0.391573	-0.0193552	0.0293018	0.459217	8.10943		0.313481	-0.00295501	0.00526939	0.455377	17.8049		-0.214475	-0.00427459	-0.0307943	0.458194	16.4097
-0.879116	-0.142506	0.0273127	1	281461		0.396255	-0.0415308	-0.0179648	0.458158	16.8089								0.335885	-0.0347462	-0.038323	0.458723	8.44052		0.270213	-0.00977207	-0.0144594	0.455406	17.9078		-0.151727	-0.0103867	0.00828557	0.461596	19.107
-1.04275	-0.162202	0.0513357	1	199.29		0.415133	-0.0436617	-0.00593106	0.458052	17.4683								0.422279	-0.0274823	-0.0164732	0.458388	9.00301		0.295506	-0.00570198	-0.00586989	0.45535	17.9016		-0.177187	-0.0382968	0.0211755	0.460381	22.5378
-1.26289	-0.195003	0.0335116	1	127044		0.398239	-0.0534876	0.00412233	0.458172	18.4308								0.435305	-0.0413526	0.00160393	0.458398	10.0711		0.297662	-0.0125003	0.00179636	0.455249	18.0229		-0.286736	-0.094661	-0.0478694	0.456123	27.248
-1.43683	-0.206363	0.0379763	1	80.2664		0.356595	-0.0596157	0.00956608	0.458544	19.3065								0.402429	-0.038469	0.0128245	0.458802	10.5509		0.280109	-0.0132987	0.00625338	0.455177	18.0888		-0.158187	-0.146447	-0.0324642	0.454746	35.2864
-1.59627	-0.22977	0.0160438	0.904389	46525		0.31277	-0.0691721	0.0112758	0.459279	20.2637								0.327809	-0.0541336	0.0217955	0.459223	11.4149		0.256795	-0.0201926	0.00788399	0.455166	18.2548		-0.0783837	-0.208675	-0.0377158	0.459911	45.0083
-1.59025	-0.225725	-0.026929	0.356006	34.6915		0.262613	-0.0799401	0.0106179	0.460193	21.4571								0.232304	-0.0572726	0.0258036	0.459754	12.0141		0.324445	-0.0399919	-0.0563914	0.455362	20267		0.151475	-0.28044	-0.104707	0.474691	60.5962
-1.60981	-0.230444	-0.036203	-0.0413306	28.6535		0.226981	-0.0977238	0.008479	0.460996	22.9817								0.144794	-0.0705808	0.0265291	0.460338	12.7615		0.469504	-0.027522	-0.0347796	0.455454	20.3844		0.405952	-0.332066	-0.090377	0.50217	74.6049
-1.51742	-0.21031	-0.0319449	0.101955	24.7484		0.371143	-0.0697452	-0.0916763	0.457111	27804								0.0463418	-0.0791059	0.0248209	0.461078	13.5556		0.535003	-0.0418334	-0.018993	0.45563	21.4111		0.590593	-0.351452	-0.0939742	0.531291	81.6163
-1.36433	-0.193596	-0.0502866	1	140416		0.527684	-0.108531	-0.0209229	0.457945	33.6438								-0.0291444	-0.0966109	0.022126	0.461726	14.5634		0.560876	-0.0385157	-0.00591979	0.455534	21.7378		0.875075	-0.334792	-0.10883	0.552624	83.753
-1.21348	-0.166235	-0.0275526	1	181.91		0.514621	-0.133257	0.0152815	0.459137	37.9545								0.0816973	-0.0905154	-0.0716579	0.448908	20.4816		0.553451	-0.0483063	0.0013943	0.45562	22.4563		0.947676	-0.292369	-0.0621285	0.556679	73.3127
-1.11441	-0.152424	-0.0107705	1	118345		0.431095	-0.109005	0.000192371	0.46509	41.0926								0.178667	-0.116048	-0.00448735	0.4478	25.1765		0.527025	-0.0580559	0.00519972	0.45563	23311		0.983531	-0.223857	0.00671942	0.53578	58.5001
-1.03739	-0.12179	-0.0249174	1	62.2743		0.329542	-0.174469	0.0367643	0.472791	47.7012								0.116115	-0.141331	0.0315843	0.455269	28993		0.497487	-0.0684976	0.00474145	0.456002	24.4114		0.859219	-0.13791	0.0524796	0.49299	39.4902
-0.984231	-0.110804	0.00439719	1	30.3207		0.192209	-0.220051	0.0411949	473	52.2333								-0.0251124	-0.133662	0.0249619	0.469189	32.7527		0.478708	-0.0859522	0.00206827	0.456516	26.0355		0.678726	-0.0682277	0.102148	0.475969	30.7079
-1.02341	-0.0882764	-0.010227	0.369833	11.4604		0.0792547	-0.160894	0.0261152	0.484791	49.2751								-0.208942	-0.175444	0.0590862	0.483448	36.0515		0.314037	-0.0712028	-0.17615	0.457128	29.1427		0.341628	-0.0269283	0.138142	0.460809	24.8691
-1.01076	-0.0849318	0.0141423	-0.073106	8.2607		-0.06372	-0.250102	0.0244405	0.497977	55.4921								-0.425685	-0.209253	0.038952	0.482639	37808		0.726796	-0.085483	-0.0839315	0.456846	32.0249		-0.127267	-0.00393571	0.104913	0.456772	19.7524
-1.06325	-0.0669396	0.031072	0.0459973	7.87276		-0.136911	-0.273412	0.00785395	0.490798	56.3886								-0.631457	-0.174841	0.0570544	0.494303	36.3153		0.866108	-0.10041	-0.0303512	0.455664	35.47		-0.372312	0.00872108	0.104477	0.460566	20.6658
-1.12513	-0.0566125	0.0638636	1	209447		-0.100135	-0.166777	-0.0195003	0.501936	47.1257								-0.861223	-0.22518	0.0490164	0.502114	35.2148		0.880965	-0.107131	0.00652325	0.456694	38.8512		-0.714054	-0.0202843	0.036814	0.465119	19.6013
-1.29174	-0.0604014	0.0490142	1	375181		-0.16346	-0.253601	-0.0138788	0.512632	51977								-1.01865	-0.240098	-0.0135437	0.487225	35.3191		0.865351	-0.135489	-0.00930714	0.457789	44642		-0.750286	-0.0384535	0.0180698	0.466249	19.845
-1.39309	-0.0690088	0.0322213	1	269532		-0.140935	-0.235233	-0.00837021	0.494373	46425								-1.03015	-0.182877	0.00469649	0.495623	31.2269		0.828637	-0.178425	0.0148569	0.459772	51.6344		-0.721269	-0.0705876	-0.00931426	0.464621	19.9039
-1.44936	-0.0717161	0.0113712	1	170271		-0.0743666	-0.127732	-0.0198326	0.495907	34.8224								-1.12881	-0.220124	-0.00204894	0.50671	28.9397		0.738704	-0.166409	-0.0244413	0.466439	53.0796		-0.63349	-0.0998272	-0.0338166	0.462613	20.3605
-1.43963	-0.0855133	-0.029024	1	104803		-0.0471678	-0.176869	0.00978869	0.49738	35.0983								-1.12213	-0.201938	-0.00489321	0.498335	25.4464		0.717365	-0.223693	0.0027074	0.476333	62.9648		-0.473091	-0.127928	-0.0368848	0.463181	21.8885
-1.33199	-0.0781583	-0.0304144	1	56.3647		-0.0577462	-0.090361	0.0260675	0.486119	27.2833								-1.03486	-0.150672	-0.0198372	0.494978	21.2112		0.67296	-0.259924	-0.00410371	0.479022	69.6631		-0.297963	-0.155897	-0.0632853	0.467143	24.1064
-1.20634	-0.0886579	-0.0362443	0.916041	22.5548		-0.109516	-0.137434	-0.00155806	0.482052	26386								-0.971966	-0.158421	-0.00336054	0.492275	18.9297		0.674875	-0.202622	-0.0203211	0.492283	63.9475		-0.0669341	-0.168317	-0.0748485	0.472883	26.0999
-1.08836	-0.0788123	-0.0295895	0.342216	7.88474		-0.101802	-0.0645089	0.0193397	0.471772	21.9134								-1.03184	-0.131039	-0.0492436	0.486207	15.9414		0.780054	-0.241734	-0.0360125	0.500928	71.3512		0.168775	-0.167302	-0.0700798	0.480245	27.3963
-0.99343	-0.0835696	-0.0216272	-0.105097	5.50046		-0.226364	-0.113529	-0.0135924	0.469986	21.4396								-0.887948	-0.11333	-0.0156396	0.48259	14129		0.764704	-0.236598	-0.0376691	0.494365	68.7403		0.391516	-0.151489	-0.0692765	0.483533	27.0904
-0.931781	-0.0779538	-0.0151517	-0.00132626	4.94319		-0.188336	-0.0516311	0.00543607	0.466639	19.0591								-0.841456	-0.0992756	0.00660513	0.476661	12.6608		0.844388	-0.184617	-0.0236015	0.494053	60.9055		0.530253	-0.124244	-0.0351578	0.481418	25.1586
-0.890106	-0.0700766	-0.0223905	1	79.1614		-0.20581	-0.0938301	0.0202813	0.46857	19.9263								-0.867658	-0.090699	-0.0184892	0.470098	11.3243		0.934236	-0.182764	-0.027034	0.491417	58.1614		0.579119	-0.0850295	-0.000721892	0.47332	21.6902
-0.822214	-0.0635893	-0.00969301	1	353499		-0.253379	-0.0502936	0.0239001	0.466463	18.7701								-0.820034	-0.0812398	0.00152034	0.466888	10759		0.977146	-0.148348	-0.00418142	0.483791	51.4791		0.517612	-0.0447982	0.0399929	0.464093	18.6071
-0.758642	-0.0612998	0.0045573	1	424118		-0.301536	-0.0914283	0.0444176	0.4666	19772								-0.822245	-0.0765897	0.0149884	0.467051	10.4686		1.00047	-0.140893	0.0167884	0.482633	47.8684		0.379103	-0.0105575	0.0661378	0.45847	16.8381
-0.776604	-0.0629671	0.00783911	1	292024		-0.39405	-0.062692	0.0264461	0.464352	18.5936								-0.826495	-0.0738474	0.0468554	0.468707	10.6191		0.947408	-0.112742	-0.0100735	0.479858	41.4151		0.117897	0.0103162	0.0844111	0.454046	15.8395
-0.798892	-0.0635072	0.00806368	1	198769		-0.434761	-0.097532	0.0112331	0.464823	19.0053								-0.922791	-0.0767079	0.035609	0.469092	10.3034		0.965655	-0.0850177	0.0146002	0.476492	37.6493		-0.135805	0.0184948	0.071188	0.455966	15.6422
-0.857464	-0.0687576	-0.00228704	1	116262		-0.433134	-0.0724378	-0.000952548	0.464176	17.9237								-0.993334	-0.0772275	0.0215745	0.467809	10.0373		0.791694	-0.113147	-0.0206808	0.469802	35.1526		-0.324277	0.0127371	0.0620814	0.460088	16.1985
-0.846925	-0.0671506	-0.00245459	1	64.1544		-0.3824	-0.0972497	-0.0317679	0.465227	18.5873								-1.02049	-0.0803421	0.00824365	0.46599	9.79104		0.843517	-0.0698381	0.00578972	0.464253	31.2448		-0.426675	-0.00165265	0.0482715	0.462379	16.557
-0.834391	-0.0709005	-0.00257708	1	25.9367		-0.273016	-0.0727224	-0.026836	0.464542	17587								-1.03731	-0.0803746	-0.0304849	0.464642	9.79644		0.82536	-0.0557766	0.0215193	0.464651	29.7879		-0.508675	-0.0307128	0.018335	0.46139	16.5282
-0.825517	-0.0672236	0.00714978	0.470258	8.25013		-0.194588	-0.0906552	-0.0289543	0.464904	18.4205								-0.926291	-0.0790342	-0.026176	0.464788	9.5007		0.761049	-0.0931775	0.0310333	0.462045	30.0205		-0.502613	-0.058476	-0.00923257	0.459368	16.6774
-0.836444	-0.0706805	0.0027792	-0.0703438	3.82838		-0.104935	-0.0679691	-0.0192445	0.463668	17.5479								-0.839995	-0.077763	-0.0314959	0.465396	9.38445		0.705684	-0.0634459	0.0542621	0.460411	28.3256		-0.423055	-0.101435	-0.0509719	0.457868	18.0142
-0.833517	-0.068997	4.08E-05	-0.0868862	3.6578		-0.047424	-0.0810678	-0.00994964	0.4637	18.0653								-0.749876	-0.0754491	-0.0239411	0.465653	9.21455		0.575023	-0.0923532	0.0395373	0.462134	28.1103		-0.218681	-0.126634	-0.0697805	0.460373	19.9306
-0.803637	-0.0585808	0.00228376	1	160.58		-0.0187822	-0.0630542	-0.00393878	0.462801	17352								-0.670896	-0.0733245	-0.0166594	0.465423	9.07604		0.499795	-0.0734864	0.0268493	0.462429	26.5268		-0.0163156	-0.139993	-0.0761296	0.46593	21.9895
-0.797172	-0.0590203	0.000108917	1	536665		-0.0225656	-0.0738562	-0.0128755	0.462736	17.4405								-0.613906	-0.0711713	-0.0108787	0.464754	8.95322		0.448341	-0.0920523	0.0153426	0.463348	26.9502		0.213215	-0.14093	-0.0594118	0.473156	23.6988
-0.78762	-0.0557502	-0.00223579	1	611009		0.0145468	-0.0568827	-0.00279164	0.462069	16.9073								-0.620585	-0.0714415	-0.0256022	0.464083	8.87266		0.41977	-0.0775575	-0.0206406	0.462574	25.7379		0.373837	-0.130733	-0.046447	0.476419	23.9412
-0.771403	-0.0575346	-0.00495881	1	445.56		0.0690093	-0.0648082	0.0113173	0.462115	17.3617								-0.541383	-0.0663718	-0.0148755	0.463723	8.75275		0.47959	-0.0852994	-0.0150403	0.462365	26.5659		0.467641	-0.113144	-0.027518	0.475302	22.8758
-0.764808	-0.0559681	-0.0188672	1	324529		0.0379529	-0.0551669	0.0142643	0.461565	16.9737								-0.441816	-0.0645713	0.000959525	0.463664	8.84934		0.52059	-0.0734356	-0.0185736	0.461357	25.9735		0.507461	-0.0865627	-0.000757767	0.469864	20.6952
-0.703419	-0.0535841	-0.0150345	1	211689		0.000868557	-0.0638586	0.0147407	0.461571	17.0637								-0.441272	-0.0642094	0.00502564	0.463636	8.83031		0.568179	-0.0668448	-0.00942619	0.461101	25.7851		0.47444	-0.0550169	0.0283585	0.463161	18.24
-0.660078	-0.0515384	-0.0115454	1	134453		-0.0290583	-0.0576991	0.0131519	0.461408	16.8428								-0.451425	-0.063888	0.00722917	0.463632	8.80839		0.594189	-0.0749576	-0.000902082	0.460056	26072		0.356045	-0.0276034	0.0491901	0.458706	16.2495
-0.621155	-0.0478594	-0.00563545	1	69.4541		-0.0787521	-0.0690786	0.00277727	0.461722	16.9353								-0.46562	-0.0648271	0.00748218	0.463676	8.80382		0.599669	-0.0635986	0.00435307	0.459303	25.2877		0.215901	-0.00935061	0.060569	0.45716	15.2421
-0.60218	-0.0464257	-3.46E-03	1	31.7407		-0.0747417	-0.0620577	0.00094637	0.461713	16.7825								-0.50862	-0.0673142	-0.00191994	0.46383	8.71695		0.542407	-0.0622466	-0.0114247	0.459646	24595		-0.0106489	0.00136963	0.0510716	0.458083	14.3835
-0.595192	-0.043281	-0.00324141	0.651196	9.84705		-0.0416591	-0.0693499	0.0137836	0.462151	17.2838								-0.492586	-0.0662577	-0.00155509	0.463847	8.72662		0.574897	-0.0671136	-0.00168633	0.459283	24.8848		-0.149333	0.00507506	0.0489765	0.459742	14.5564
-0.581924	-0.0391469	-0.00159901	0.153949	1.94169		-0.06641	-0.066822	0.00652322	0.462107	17.0578								-0.440408	-0.066562	0.0140351	0.463892	8.89861		0.58129	-0.0600141	0.00433136	0.459027	24.4738		-0.266709	0.000518947	0.0383894	0.461102	14.7119
-0.570194	-0.0409174	1.25E-06	-0.0558491	1.43001		-0.0701311	-0.0717584	0.00112306	0.462243	17.1161								-0.465069	-0.067853	0.00864223	0.46388	8.79399		0.609196	-0.0555649	0.0150854	0.459134	24.4543		-0.33933	-1.16E-02	0.0237895	0.460696	14.7179
-0.56095	-0.0346738	0.000862052	0.279194	2.78926		-0.0610476	-0.0680797	-0.00216382	0.462171	16.9326								-0.475292	-0.067772	0.00339437	0.463896	8.68463		0.567357	-0.0648731	0.016032	0.458766	24.3992		-0.36328	-0.0270368	0.00623545	0.459322	14.6161
-0.554446	-0.028503	0.00146088	1	161323		-0.0282694	-0.0693378	-0.00040881	0.462301	16.9797								-0.469989	-0.0676707	-0.000505932	0.46396	8.58524		0.527589	-0.0595319	0.0142394	0.458424	23.8792		-0.334076	-0.0466032	-0.0138413	0.458417	14.6749
-0.543922	-0.0360138	-0.00118587	1	232141		-0.0155142	-0.0653717	-0.00220639	0.462215	16712								-0.456813	-0.0665042	-0.00276289	0.463993	8.48136		0.459832	-0.0648655	0.00308545	0.458755	23.6704		-0.253646	-0.0654964	-0.0318799	0.458598	15.0697
-0.530812	-0.0360306	-0.00205955	1	151764		-0.00110925	-0.065088	-0.00235782	0.462137	16.5756								-0.428649	-0.0642892	-0.00152784	0.463946	8.36091		0.460294	-0.067199	0.00209984	0.458772	23.8687		-0.145825	-0.0796807	-0.0412868	0.459445	15.7266
-0.51396	-0.0292447	-0.0030174	1	81.2528		0.0154207	-0.0594823	-0.00153352	0.461812	16227								-0.410766	-0.0623496	-0.00296351	0.463816	8.18718		0.463683	-0.0674935	0.00079245	0.458979	24.0087		-0.00242946	-0.0847694	-0.0450341	0.462049	16.3457
-0.514619	-0.0289315	-0.00998331	1	39.0821		0.0224006	-0.057389	-0.0104049	0.461524	15.8939								-0.392429	-0.059863	-0.00331294	0.463554	8.02019		0.475643	-0.0681217	0.0111219	0.459193	24.2245		0.134765	-0.0840832	-0.0401281	0.464725	16.8491
